Ticket_ID,Issue_Category,Priority,Resolution_Time,Engineer_Cost,Client_Type,Escalation_Count,Customer_Rating
108486,Email,Medium,8.62,33,Small,0,3.0
108487,Database,Medium,1.46,41,Small,3,2.5
108488,Software,Medium,2.26,25,Small,3,4.4
108489,Software,Medium,11.81,27,Small,3,3.6
108490,Network,Low,,70,Small,2,4.2
108491,Security,High,0.68,96,Small,2,2.6
108492,Security,Medium,9.53,65,Small,0,4.9
108493,Database,Medium,,95,Small,2,4.3
108494,Security,Critical,7.03,52,Small,0,3.9
108495,Email,High,9.47,60,Small,3,4.4
108496,Network,High,9.65,94,Medium,2,3.2
108497,Email,Medium,6.88,53,Small,3,2.9
108498,Network,Low,11.36,52,Small,2,2.9
108499,Hardware,Low,2.17,64,Small,3,3.0
108500,Network,Low,,24,Small,3,4.6
108501,Database,Medium,,46,Medium,2,3.8
108502,Network,Medium,,86,Medium,3,2.6
108503,Database,Medium,3.56,59,Small,1,3.0
108504,Database,Low,,77,Enterprise,0,3.2
108505,Database,Low,8.28,73,Small,2,3.9
108506,Software,Medium,6.74,83,Small,3,4.5
108507,Email,Medium,8.58,57,Medium,3,5.0
108508,Software,High,1.52,69,Enterprise,2,3.6
108509,Email,Low,2.48,69,Small,2,4.7
108510,Software,Medium,8.0,22,Medium,2,3.0
108511,Email,Low,3.33,41,Enterprise,2,4.7
108512,Security,Low,2.46,41,Medium,3,4.1
108513,Email,Low,3.13,28,Small,1,4.4
108514,Email,High,9.4,23,Enterprise,1,4.1
108515,Database,Medium,8.29,81,Enterprise,1,4.4
108516,Software,Medium,7.66,69,Enterprise,1,4.5
108517,Software,Low,3.23,83,Medium,2,3.2
108518,Database,High,,28,Small,3,2.9
108519,Database,Medium,,67,Enterprise,1,3.1
108520,Network,Critical,9.47,80,Medium,3,4.9
108521,Security,Low,,26,Small,2,2.5
108522,Security,Low,6.77,78,Enterprise,1,4.0
108523,Hardware,Low,10.67,33,Enterprise,3,3.5
108524,Network,Low,3.79,71,Enterprise,2,2.5
108525,Network,Low,10.13,83,Enterprise,3,4.4
108526,Database,Low,,29,Small,3,4.5
108527,Email,Low,,49,Enterprise,0,4.0
108528,Database,Critical,4.38,22,Small,2,4.2
108529,Email,Medium,7.56,62,Medium,2,3.1
108530,Software,High,2.41,54,Enterprise,1,2.8
108531,Database,Low,3.04,38,Small,3,3.0
108532,Hardware,Medium,5.47,22,Small,1,4.8
108533,Network,Low,,30,Small,2,3.9
108534,Database,Medium,7.03,69,Small,1,3.6
108535,Software,Critical,6.5,92,Small,0,2.9
108536,Database,Low,,29,Medium,0,3.0
108537,Network,Critical,8.5,95,Medium,3,4.0
108538,Network,Medium,,57,Small,1,4.6
108539,Email,Low,10.21,94,Small,0,4.9
108540,Network,Low,,83,Small,0,3.8
108541,Security,High,6.87,61,Enterprise,2,3.2
108542,Software,Medium,3.86,99,Medium,1,4.0
108543,Email,Medium,2.44,82,Small,1,5.0
108544,Network,Critical,8.28,73,Small,0,4.4
108545,Database,High,3.76,41,Medium,1,2.5
108546,Database,Medium,4.59,29,Small,3,3.2
108547,Email,High,8.56,94,Small,0,4.5
108548,Software,High,0.82,90,Small,3,3.3
108549,Security,High,8.48,50,Medium,3,4.6
108550,Database,Critical,11.66,58,Small,3,4.1
108551,Network,Low,6.26,66,Small,0,5.0
108552,Database,Critical,6.53,48,Medium,0,4.7
108553,Security,Medium,7.97,62,Small,3,2.6
108554,Software,Medium,1.63,97,Medium,1,3.0
108555,Software,Medium,8.81,95,Enterprise,0,4.1
108556,Network,Medium,,20,Small,0,2.6
108557,Hardware,Low,5.52,39,Small,1,3.1
108558,Hardware,Low,7.48,38,Small,1,3.5
108559,Hardware,Medium,10.8,71,Small,2,3.7
108560,Hardware,Low,3.35,53,Enterprise,2,3.4
108561,Security,Critical,8.87,52,Medium,3,4.9
108562,Email,Low,7.33,91,Medium,0,2.8
108563,Database,High,1.18,98,Small,0,3.3
108564,Email,Medium,7.13,70,Small,0,3.9
108565,Software,Low,7.62,98,Small,2,3.0
108566,Network,Critical,9.12,58,Small,3,4.6
108567,Database,High,,69,Medium,3,3.5
108568,Software,Medium,7.83,83,Medium,2,3.7
108569,Security,Low,2.14,84,Small,3,2.6
108570,Security,High,7.35,36,Small,3,4.1
108571,Database,Medium,,45,Enterprise,1,3.0
108572,Database,Medium,4.86,81,Small,2,3.9
108573,Database,Low,5.13,74,Small,1,4.4
108574,Software,High,4.62,50,Small,1,2.9
108575,Database,Medium,,67,Small,3,3.4
108576,Software,Critical,,71,Medium,3,2.9
108577,Database,Medium,4.51,35,Enterprise,1,3.2
108578,Software,Low,5.99,76,Small,0,4.3
108579,Security,Medium,10.68,21,Small,2,4.4
108580,Hardware,High,9.86,69,Enterprise,2,2.6
108581,Database,Critical,9.39,73,Enterprise,0,2.9
108582,Network,Medium,,72,Small,0,3.4
108583,Software,High,,86,Small,2,3.5
108584,Security,Low,,73,Small,3,3.1
108585,Database,Medium,2.52,78,Enterprise,1,3.8
108586,Security,Critical,10.74,52,Medium,1,4.4
108587,Network,Low,3.06,97,Medium,2,3.2
108588,Database,Medium,11.68,88,Medium,0,3.0
108589,Network,Low,1.73,35,Small,0,2.6
108590,Hardware,Medium,5.88,47,Medium,2,3.0
108591,Email,Critical,4.68,54,Enterprise,1,3.5
108592,Software,Medium,2.3,68,Medium,0,3.5
108593,Software,Low,2.15,55,Small,3,4.0
108594,Database,High,1.22,94,Small,2,4.1
108595,Database,High,9.71,46,Enterprise,2,3.2
108596,Network,Low,8.63,68,Small,3,3.9
108597,Security,High,1.5,28,Enterprise,0,4.4
108598,Email,Medium,5.94,54,Small,0,3.2
108599,Network,Low,,74,Medium,2,3.0
108600,Security,High,9.74,59,Medium,3,2.9
108601,Network,Medium,2.01,83,Medium,1,3.3
108602,Database,Low,6.8,87,Small,1,3.3
108603,Security,Critical,8.63,94,Medium,3,3.7
108604,Network,Critical,4.51,98,Medium,2,4.7
108605,Software,Low,3.63,38,Medium,0,3.0
108606,Software,Medium,,44,Small,0,4.6
108607,Security,High,9.03,82,Medium,2,4.5
108608,Software,Medium,,88,Medium,3,4.8
108609,Network,Low,1.04,70,Medium,1,2.6
108610,Software,Medium,9.76,39,Medium,2,4.0
108611,Database,Medium,2.28,72,Medium,2,3.1
108612,Software,Medium,,80,Small,2,4.3
108613,Security,Low,,32,Enterprise,2,4.8
108614,Email,Low,10.56,25,Medium,3,4.6
108615,Security,Low,,28,Medium,3,4.1
108616,Hardware,Medium,4.18,34,Small,2,3.8
108617,Security,Critical,0.53,22,Small,3,3.8
108618,Network,Low,9.39,27,Small,1,4.2
108619,Network,Low,,23,Small,0,4.8
108620,Email,Low,3.33,73,Small,1,5.0
108621,Software,Low,0.68,83,Small,1,2.8
108622,Hardware,Medium,6.87,54,Medium,1,4.5
108623,Email,Low,1.29,71,Enterprise,1,4.0
108624,Hardware,Critical,5.46,24,Small,0,3.3
108625,Security,High,2.13,30,Small,0,2.9
108626,Hardware,Medium,2.54,40,Enterprise,1,3.8
108627,Software,Critical,5.3,36,Small,1,4.2
108628,Network,Medium,10.34,91,Medium,0,4.4
108629,Network,High,11.98,87,Medium,2,4.4
108630,Email,Critical,,97,Enterprise,0,4.3
108631,Email,Low,9.23,90,Medium,2,3.8
108632,Database,Medium,11.75,21,Small,1,3.8
108633,Software,Critical,8.14,58,Medium,3,3.1
108634,Security,Medium,0.94,76,Medium,3,4.8
108635,Hardware,High,4.31,39,Small,0,2.7
108636,Database,High,5.34,82,Medium,0,3.5
108637,Database,Medium,,36,Small,1,4.8
108638,Email,Low,4.58,84,Medium,3,3.1
108639,Software,Medium,6.93,54,Medium,2,3.9
108640,Security,Medium,6.98,92,Enterprise,0,3.8
108641,Database,Critical,2.43,40,Small,0,3.6
108642,Hardware,Medium,5.81,69,Small,3,3.0
108643,Security,Low,4.25,34,Medium,3,4.8
108644,Email,High,10.97,33,Small,1,4.9
108645,Software,Medium,6.64,46,Medium,3,3.3
108646,Database,Critical,6.38,33,Enterprise,0,2.9
108647,Network,Low,2.22,91,Small,3,4.7
108648,Email,Low,6.67,47,Medium,1,3.6
108649,Security,Low,6.39,93,Small,0,3.6
108650,Software,Medium,0.66,71,Medium,1,3.1
108651,Security,Medium,,59,Small,3,4.2
108652,Software,Low,11.9,95,Small,2,5.0
108653,Email,Low,,37,Small,2,4.8
108654,Security,Critical,4.68,24,Enterprise,1,3.2
108655,Security,Critical,8.21,81,Small,0,4.2
108656,Hardware,Medium,8.24,89,Small,1,4.1
108657,Network,Medium,7.22,43,Small,0,3.9
108658,Hardware,Medium,10.86,33,Medium,3,3.0
108659,Network,High,10.63,61,Small,2,3.3
108660,Security,Medium,8.51,80,Small,0,4.7
108661,Security,High,,98,Medium,2,2.5
108662,Security,Medium,0.88,26,Enterprise,3,4.9
108663,Database,Low,5.27,78,Small,2,4.4
108664,Software,Medium,,87,Small,1,3.4
108665,Software,Medium,,72,Enterprise,1,3.5
108666,Database,Medium,0.59,32,Small,0,4.5
108667,Email,High,7.28,26,Medium,1,3.2
108668,Email,Medium,5.1,55,Medium,1,4.2
108669,Database,High,0.7,56,Medium,2,4.3
108670,Database,Critical,9.96,20,Small,3,4.7
108671,Database,High,,83,Medium,0,4.0
108672,Software,Low,5.09,51,Enterprise,1,4.7
108673,Hardware,Critical,,78,Medium,3,4.2
108674,Security,Medium,0.95,86,Enterprise,2,4.1
108675,Email,Medium,,30,Small,2,3.4
108676,Network,Medium,11.91,30,Small,2,2.9
108677,Network,Low,0.76,69,Enterprise,3,4.9
108678,Security,Medium,2.49,32,Medium,1,3.0
108679,Database,Medium,2.56,46,Medium,1,3.9
108680,Security,High,8.69,43,Small,1,3.5
108681,Security,Medium,5.58,54,Small,2,3.4
108682,Security,Medium,,45,Medium,2,4.9
108683,Network,Medium,0.59,76,Small,0,4.4
108684,Security,Critical,,43,Small,0,3.0
108685,Security,High,10.65,94,Enterprise,2,2.8
108686,Security,Medium,,39,Small,1,3.6
108687,Email,Medium,7.45,99,Medium,0,4.4
108688,Database,Low,1.93,63,Small,2,4.9
108689,Hardware,Medium,1.61,55,Small,1,3.1
108690,Network,Medium,6.27,67,Small,0,2.6
108691,Hardware,Critical,2.14,88,Small,0,4.7
108692,Email,Medium,7.2,47,Medium,3,3.9
108693,Database,Low,3.55,99,Small,0,3.2
108694,Hardware,Critical,3.26,45,Enterprise,3,3.6
108695,Security,High,,86,Enterprise,1,4.8
108696,Hardware,Medium,4.1,50,Medium,0,4.5
108697,Software,Medium,,66,Small,0,3.5
108698,Email,Medium,7.89,37,Small,3,3.5
108699,Network,High,4.51,89,Small,1,4.2
108700,Network,Low,,60,Medium,0,2.8
108701,Hardware,High,9.89,81,Small,1,4.9
108702,Network,Medium,,36,Enterprise,0,4.8
108703,Software,Medium,8.24,71,Small,0,3.8
108704,Hardware,Low,,81,Medium,3,3.6
108705,Database,High,6.04,89,Small,1,4.9
108706,Security,Low,0.99,87,Small,3,4.2
108707,Email,Low,,96,Medium,3,4.8
108708,Email,Low,8.44,26,Enterprise,3,3.3
108709,Email,Medium,,51,Small,1,4.3
108710,Database,High,,70,Small,0,3.4
108711,Network,Low,8.65,84,Enterprise,0,3.1
108712,Network,Low,11.75,52,Small,0,3.9
108713,Email,Medium,9.43,52,Small,3,4.7
108714,Hardware,Low,7.52,43,Enterprise,0,4.7
108715,Network,Medium,,67,Medium,1,4.7
108716,Software,Low,2.29,36,Small,1,3.2
108717,Security,High,11.44,57,Small,2,3.7
108718,Email,High,6.1,21,Small,0,4.9
108719,Security,Low,9.99,26,Small,3,3.4
108720,Hardware,Medium,,31,Medium,1,4.2
108721,Email,Low,,92,Enterprise,2,3.2
108722,Security,Critical,11.17,29,Small,1,3.1
108723,Software,Medium,,46,Medium,3,4.0
108724,Security,Medium,8.46,49,Small,0,4.6
108725,Hardware,Low,8.56,78,Small,1,4.6
108726,Software,High,7.27,77,Medium,2,4.2
108727,Network,Low,1.53,93,Enterprise,2,3.7
108728,Hardware,Medium,2.26,41,Small,2,3.3
108729,Database,Low,,71,Small,2,2.9
108730,Email,Medium,,88,Enterprise,0,3.9
108731,Database,High,8.48,31,Small,1,2.7
108732,Email,Medium,,88,Medium,1,3.3
108733,Software,Critical,3.0,90,Small,1,4.9
108734,Hardware,High,4.66,90,Small,0,3.0
108735,Hardware,Low,11.57,44,Enterprise,3,4.4
108736,Hardware,Low,6.38,44,Enterprise,3,3.1
108737,Network,High,9.47,56,Small,3,4.7
108738,Email,Low,1.74,99,Small,0,2.9
108739,Hardware,Low,9.06,35,Small,2,4.7
108740,Security,Low,8.67,29,Small,1,2.8
108741,Database,Medium,4.36,31,Medium,3,3.3
108742,Database,Medium,11.19,87,Small,3,4.8
108743,Email,High,5.23,91,Small,0,4.8
108744,Software,High,,50,Medium,0,4.3
108745,Software,Medium,7.96,54,Small,1,2.6
108746,Email,Medium,2.71,21,Small,1,3.5
108747,Software,Medium,7.63,74,Small,1,3.2
108748,Network,Medium,7.78,37,Medium,3,2.6
108749,Database,Low,9.04,50,Small,1,3.3
108750,Network,Low,,57,Small,1,4.3
108751,Security,Low,10.3,68,Small,3,3.1
108752,Email,Medium,3.72,33,Medium,3,4.8
108753,Hardware,High,11.56,65,Small,0,3.1
108754,Email,Medium,6.26,89,Small,0,3.9
108755,Network,Low,3.48,65,Medium,1,3.2
108756,Email,Low,9.85,80,Enterprise,3,3.1
108757,Security,High,,84,Enterprise,3,3.9
108758,Software,High,,64,Small,3,2.8
108759,Hardware,Low,7.24,69,Small,2,4.9
108760,Hardware,Medium,11.94,29,Medium,3,4.3
108761,Database,Medium,6.16,46,Enterprise,0,4.7
108762,Software,High,,56,Enterprise,0,4.5
108763,Database,Low,,43,Medium,2,4.4
108764,Software,Low,5.55,67,Small,0,2.5
108765,Security,Low,,53,Small,1,4.4
108766,Network,High,3.36,24,Small,1,4.1
108767,Security,Low,1.15,67,Enterprise,3,4.5
108768,Security,Low,1.82,54,Medium,3,4.4
108769,Database,Low,3.8,71,Medium,3,3.2
108770,Network,Low,4.29,51,Small,1,4.4
108771,Database,Medium,1.8,63,Small,3,3.3
108772,Hardware,High,,56,Small,2,4.9
108773,Security,Low,6.06,82,Small,2,4.6
108774,Software,Medium,,85,Medium,2,3.8
108775,Hardware,Medium,9.14,66,Enterprise,3,3.5
108776,Security,High,8.65,61,Small,1,4.8
108777,Database,High,,81,Enterprise,3,3.3
108778,Network,Medium,7.91,93,Medium,1,3.6
108779,Security,Medium,1.84,27,Small,3,3.7
108780,Database,Medium,2.09,85,Medium,2,4.2
108781,Software,High,5.64,40,Small,3,4.2
108782,Software,Low,7.22,51,Small,3,4.2
108783,Security,Low,,73,Medium,1,4.1
108784,Network,Low,6.57,90,Enterprise,0,3.0
108785,Hardware,Low,4.68,29,Small,2,3.6
108786,Database,Medium,4.92,79,Enterprise,0,3.1
108787,Network,Medium,8.66,62,Small,0,3.3
108788,Software,Low,6.1,36,Small,1,4.7
108789,Security,Medium,8.6,87,Small,1,3.5
108790,Network,Medium,9.96,34,Small,2,3.7
108791,Email,Low,5.04,35,Small,3,4.8
108792,Hardware,Low,,90,Small,2,3.1
108793,Security,Medium,1.19,70,Enterprise,1,2.9
108794,Software,Medium,,96,Enterprise,1,4.9
108795,Hardware,Low,,61,Small,3,4.1
108796,Software,Low,11.24,81,Enterprise,1,4.7
108797,Database,Low,10.17,58,Small,2,3.1
108798,Database,Medium,5.91,29,Medium,2,4.8
108799,Security,Critical,6.35,24,Enterprise,3,4.4
108800,Software,Medium,,80,Medium,1,3.2
108801,Security,Medium,2.76,43,Enterprise,0,4.1
108802,Database,Medium,0.6,44,Small,2,4.0
108803,Network,Low,2.71,54,Small,2,3.8
108804,Database,Low,,72,Enterprise,3,3.6
108805,Hardware,Medium,1.88,20,Medium,2,4.0
108806,Email,Medium,1.77,40,Enterprise,2,5.0
108807,Database,Medium,2.2,63,Small,0,2.8
108808,Network,Low,4.94,82,Small,3,4.3
108809,Network,Low,2.79,86,Small,3,3.5
108810,Email,High,3.89,47,Medium,3,4.5
108811,Software,Low,10.21,91,Small,2,4.6
108812,Network,High,1.6,27,Small,3,4.8
108813,Email,Medium,3.07,25,Medium,3,3.1
108814,Security,High,11.7,52,Small,1,4.5
108815,Software,Medium,9.69,63,Medium,0,3.1
108816,Email,Low,7.1,21,Small,1,3.9
108817,Hardware,Low,8.77,94,Medium,2,4.6
108818,Hardware,Medium,2.69,57,Small,0,3.5
108819,Security,Low,7.03,66,Small,2,4.7
108820,Hardware,Low,,43,Enterprise,1,3.7
108821,Database,Low,7.69,63,Enterprise,3,4.9
108822,Email,Critical,8.73,30,Small,1,4.1
108823,Security,Low,3.85,72,Enterprise,3,4.3
108824,Security,Medium,5.62,95,Small,3,2.8
108825,Security,Low,,97,Small,1,3.2
108826,Email,Low,9.47,58,Small,2,2.9
108827,Email,Medium,8.19,80,Enterprise,3,4.2
108828,Software,Low,,42,Small,2,4.3
108829,Email,High,9.7,87,Medium,2,5.0
108830,Software,High,8.54,75,Small,3,4.5
108831,Network,Medium,5.62,78,Medium,1,3.1
108832,Email,Critical,4.55,71,Small,1,4.9
108833,Network,Low,,29,Enterprise,0,3.6
108834,Software,Low,4.11,35,Medium,3,4.3
108835,Email,Medium,,37,Small,3,3.5
108836,Software,Critical,6.86,56,Small,3,3.1
108837,Email,Low,7.06,47,Enterprise,2,3.5
108838,Database,Medium,7.75,84,Small,0,4.5
108839,Software,Low,0.82,50,Medium,2,3.8
108840,Software,High,,23,Enterprise,2,3.9
108841,Software,Medium,4.22,59,Small,1,3.4
108842,Hardware,Medium,2.45,44,Enterprise,0,3.7
108843,Email,High,10.77,57,Medium,1,4.2
108844,Hardware,Low,2.57,33,Enterprise,2,3.0
108845,Email,Medium,7.85,88,Small,3,3.7
108846,Database,Low,6.91,79,Small,1,2.8
108847,Hardware,Low,,79,Enterprise,1,4.9
108848,Email,Critical,,23,Small,1,4.2
108849,Database,Critical,9.4,46,Enterprise,0,2.7
108850,Email,Critical,,89,Medium,0,3.7
108851,Security,Medium,,60,Medium,2,4.3
108852,Hardware,Low,1.05,85,Small,0,4.5
108853,Database,Medium,10.63,99,Small,1,2.7
108854,Hardware,Medium,3.69,78,Enterprise,3,3.5
108855,Hardware,Critical,10.82,30,Small,1,3.1
108856,Network,Low,5.23,76,Small,1,3.7
108857,Software,Low,8.02,92,Small,2,4.5
108858,Software,Low,2.0,46,Small,2,3.5
108859,Email,Medium,,36,Small,2,4.7
108860,Email,Critical,10.7,75,Small,1,4.7
108861,Hardware,Low,9.74,94,Medium,1,4.5
108862,Network,Low,9.46,91,Small,3,4.6
108863,Database,High,3.92,62,Small,1,3.9
108864,Software,Medium,10.66,93,Enterprise,1,4.1
108865,Database,Low,,53,Enterprise,2,4.5
108866,Software,Medium,11.56,93,Medium,0,4.8
108867,Database,High,9.72,69,Small,0,3.1
108868,Email,Low,11.02,94,Enterprise,1,2.7
108869,Software,High,,26,Enterprise,0,3.8
108870,Network,Low,5.52,39,Small,0,4.2
108871,Security,Critical,,92,Enterprise,3,4.8
108872,Security,High,11.77,49,Medium,0,4.6
108873,Hardware,Medium,9.14,88,Medium,0,4.6
108874,Security,Medium,2.58,88,Enterprise,0,4.4
108875,Hardware,Critical,0.82,53,Small,2,3.4
108876,Database,High,5.34,99,Enterprise,2,2.9
108877,Network,High,10.65,54,Enterprise,3,3.0
108878,Network,High,10.76,58,Medium,1,2.9
108879,Hardware,Low,1.81,27,Small,1,3.1
108880,Network,Critical,,95,Small,3,3.9
108881,Hardware,Low,9.1,39,Enterprise,1,3.8
108882,Network,Medium,,37,Small,0,4.5
108883,Email,Low,10.21,35,Medium,2,4.3
108884,Database,Critical,7.65,66,Small,2,4.7
108885,Hardware,High,2.03,57,Medium,3,3.9
108886,Hardware,Medium,11.94,72,Enterprise,3,3.7
108887,Security,Low,3.45,34,Small,2,3.0
108888,Security,Critical,10.59,26,Medium,0,3.8
108889,Database,Low,10.52,90,Small,1,4.4
108890,Hardware,Low,10.09,51,Small,0,3.0
108891,Security,Medium,1.02,70,Small,3,2.5
108892,Network,Critical,0.56,79,Small,2,4.5
108893,Hardware,Critical,0.97,74,Small,0,4.4
108894,Database,High,6.01,74,Enterprise,3,4.9
108895,Network,High,,20,Small,1,3.9
108896,Network,Medium,,80,Small,3,2.5
108897,Database,Medium,11.23,32,Enterprise,1,4.0
108898,Database,Low,,69,Enterprise,3,4.4
108899,Hardware,Low,,54,Small,2,3.3
108900,Database,Low,8.73,98,Medium,3,3.4
108901,Hardware,Low,6.95,59,Medium,3,2.8
108902,Network,Medium,11.8,96,Enterprise,1,3.8
108903,Email,Medium,7.13,21,Small,3,4.6
108904,Software,Medium,3.44,85,Medium,3,3.7
108905,Email,Medium,3.04,56,Enterprise,0,4.1
108906,Software,Medium,1.37,66,Small,0,4.0
108907,Software,High,5.48,36,Small,2,3.3
108908,Network,High,9.99,63,Small,2,2.8
108909,Software,High,7.27,29,Enterprise,0,3.8
108910,Software,Medium,8.33,67,Medium,2,4.7
108911,Email,High,,82,Small,2,3.5
108912,Database,Medium,2.36,47,Enterprise,1,2.7
108913,Database,Low,6.28,73,Enterprise,2,3.6
108914,Database,Low,10.51,49,Enterprise,2,5.0
108915,Database,High,4.37,20,Small,3,2.7
108916,Software,Medium,3.58,31,Small,3,4.7
108917,Software,Low,11.48,82,Small,1,4.9
108918,Security,High,8.67,65,Enterprise,0,3.8
108919,Software,Medium,7.17,59,Medium,2,2.7
108920,Network,Medium,6.66,29,Medium,0,4.0
108921,Network,Low,10.47,61,Small,0,2.7
108922,Database,Low,,95,Enterprise,2,3.1
108923,Network,Medium,,76,Medium,2,4.9
108924,Hardware,Low,8.26,20,Small,0,3.8
108925,Software,High,0.94,70,Medium,1,4.0
108926,Email,High,8.19,64,Small,1,4.3
108927,Email,Low,6.02,32,Medium,1,4.6
108928,Network,High,7.24,42,Enterprise,1,3.6
108929,Network,High,11.16,56,Medium,2,4.0
108930,Email,High,8.45,56,Small,2,2.7
108931,Network,High,,48,Enterprise,1,4.1
108932,Software,Low,5.13,49,Small,0,2.9
108933,Database,Low,6.67,89,Medium,3,3.5
108934,Hardware,Medium,,40,Small,3,4.6
108935,Email,Low,11.22,86,Enterprise,3,3.8
108936,Database,High,10.81,79,Medium,1,4.8
108937,Hardware,High,2.41,81,Small,2,4.4
108938,Software,Low,6.25,31,Small,0,4.7
108939,Security,Low,11.65,85,Small,3,3.9
108940,Security,Medium,8.66,80,Enterprise,0,2.5
108941,Hardware,Low,,94,Small,3,4.4
108942,Network,Low,3.1,41,Medium,2,4.5
108943,Network,Medium,6.2,35,Enterprise,3,4.2
108944,Security,Low,3.73,85,Enterprise,3,3.4
108945,Database,Low,,94,Enterprise,2,4.9
108946,Network,Low,4.34,66,Small,3,3.8
108947,Network,High,,71,Medium,0,4.2
108948,Hardware,High,,39,Small,2,4.5
108949,Security,Low,1.02,88,Small,3,3.7
108950,Hardware,Medium,6.46,79,Medium,3,2.8
108951,Database,Medium,6.93,98,Small,0,3.8
108952,Hardware,Medium,10.63,56,Small,3,3.1
108953,Security,Low,5.45,97,Enterprise,1,3.8
108954,Security,Medium,3.15,26,Small,2,4.5
108955,Network,Low,1.76,35,Small,0,4.7
108956,Security,High,3.98,23,Small,0,4.2
108957,Database,Low,1.8,37,Enterprise,1,4.4
108958,Hardware,Low,3.93,43,Enterprise,0,4.7
108959,Email,Low,5.13,66,Small,0,2.8
108960,Hardware,Medium,8.28,97,Small,0,3.2
108961,Hardware,Critical,7.3,77,Medium,1,4.7
108962,Email,Critical,,35,Medium,1,3.7
108963,Database,Medium,4.19,29,Enterprise,0,3.6
108964,Software,Medium,6.41,58,Medium,1,2.5
108965,Database,Low,7.34,53,Enterprise,0,4.1
108966,Network,Low,,62,Small,0,4.3
108967,Security,Low,4.28,42,Small,1,4.3
108968,Email,Medium,4.78,91,Enterprise,0,2.6
108969,Hardware,Medium,5.56,75,Small,3,4.6
108970,Security,High,9.68,44,Small,2,3.1
108971,Hardware,Medium,,74,Small,2,4.5
108972,Security,Medium,8.41,97,Small,3,3.7
108973,Database,Low,,74,Medium,0,2.8
108974,Database,Medium,,62,Enterprise,2,2.6
108975,Security,Medium,1.51,21,Enterprise,2,4.0
108976,Software,Medium,0.88,80,Enterprise,0,2.5
108977,Network,High,7.75,20,Enterprise,1,4.7
108978,Security,Medium,6.07,51,Small,2,4.6
108979,Database,Low,10.0,77,Enterprise,1,4.6
108980,Software,Low,1.79,38,Small,2,2.6
108981,Security,Medium,9.55,31,Small,0,3.3
108982,Email,Low,1.58,79,Medium,1,4.6
108983,Database,Low,4.5,87,Small,0,4.9
108984,Software,Medium,11.71,66,Medium,2,4.2
108985,Email,Medium,8.3,21,Enterprise,2,4.9
108986,Database,Medium,,93,Small,2,3.9
108987,Software,High,9.09,54,Small,0,3.6
108988,Email,Low,8.6,29,Small,3,2.8
108989,Email,Low,9.91,69,Small,3,3.3
108990,Database,High,10.49,45,Medium,1,4.7
108991,Security,Medium,,56,Enterprise,2,3.9
108992,Network,Medium,1.54,41,Small,1,3.8
108993,Hardware,Medium,1.63,81,Medium,3,3.6
108994,Email,Low,4.48,72,Medium,2,4.5
108995,Hardware,Medium,8.56,70,Enterprise,0,3.0
108996,Database,Medium,6.58,52,Medium,3,4.1
108997,Email,Low,7.93,51,Small,0,4.4
108998,Security,High,4.86,38,Small,2,3.0
108999,Security,Low,6.85,97,Medium,2,2.9
109000,Network,Medium,,22,Small,1,3.9
109001,Database,Low,5.53,91,Medium,3,3.6
109002,Email,Medium,,89,Small,1,4.9
109003,Database,Low,8.99,23,Small,2,2.7
109004,Software,Critical,5.59,35,Small,3,4.8
109005,Hardware,Low,4.34,50,Enterprise,2,3.4
109006,Software,High,8.02,69,Small,1,2.8
109007,Database,Medium,6.81,65,Medium,2,3.9
109008,Email,Medium,6.38,87,Small,3,3.9
109009,Network,Medium,5.02,42,Small,2,3.8
109010,Security,Low,6.55,28,Medium,3,3.8
109011,Network,Low,3.81,83,Small,2,3.9
109012,Software,Medium,8.37,30,Small,3,3.8
109013,Email,Low,4.48,76,Medium,2,3.9
109014,Database,Low,8.81,63,Small,1,4.4
109015,Email,High,2.72,52,Medium,2,2.9
109016,Hardware,Low,8.48,90,Small,3,3.7
109017,Security,Medium,11.0,43,Small,0,4.3
109018,Hardware,Low,1.25,97,Small,2,2.7
109019,Database,Low,,79,Small,2,4.5
109020,Email,Medium,,93,Small,2,4.2
109021,Network,Medium,11.51,57,Medium,2,4.7
109022,Hardware,Medium,2.21,50,Small,1,4.4
109023,Network,Low,0.59,43,Small,2,3.6
109024,Network,Low,10.9,72,Small,0,4.0
109025,Network,Medium,8.04,63,Medium,3,3.1
109026,Email,Low,10.47,72,Medium,2,3.4
109027,Email,High,9.57,27,Medium,2,3.1
109028,Database,High,7.83,72,Small,0,2.9
109029,Email,Low,4.53,79,Small,3,4.7
109030,Software,Low,2.97,62,Enterprise,3,4.9
109031,Email,High,,27,Medium,1,3.2
109032,Network,Low,5.48,97,Enterprise,3,2.9
109033,Hardware,Medium,5.86,51,Small,1,3.5
109034,Database,Low,10.68,79,Small,3,3.4
109035,Network,Low,8.19,93,Medium,3,4.6
109036,Software,High,11.65,41,Small,3,3.8
109037,Database,Low,5.08,84,Small,3,4.8
109038,Software,Medium,1.33,74,Small,3,4.9
109039,Network,Medium,,57,Medium,1,3.5
109040,Network,Medium,,92,Enterprise,3,3.9
109041,Email,Low,10.5,22,Small,0,4.5
109042,Email,Medium,10.83,74,Small,2,3.6
109043,Database,Low,0.85,79,Enterprise,2,3.6
109044,Software,Medium,,20,Enterprise,3,2.8
109045,Software,Critical,,80,Medium,2,4.4
109046,Security,Medium,0.8,83,Small,1,4.6
