Ticket_ID,Issue_Category,Priority,Resolution_Time,Engineer_Cost,Client_Type,Escalation_Count,Customer_Rating
108188,Hardware,Medium,,63,Small,2,3.0
108189,Email,Low,8.66,38,Medium,2,5.0
108190,Software,High,4.26,34,Medium,0,3.5
108191,Hardware,Medium,8.3,57,Small,2,2.8
108192,Hardware,Medium,,38,Medium,0,3.5
108193,Hardware,Low,6.42,43,Small,3,3.4
108194,Security,Critical,3.6,98,Enterprise,2,3.8
108195,Email,Medium,5.93,72,Small,1,3.8
108196,Security,Low,9.76,49,Enterprise,2,3.0
108197,Security,Low,11.92,45,Small,0,3.2
108198,Security,Medium,4.9,58,Medium,0,2.9
108199,Database,Medium,6.64,88,Enterprise,0,3.7
108200,Security,Low,9.45,50,Medium,0,2.7
108201,Network,High,1.26,23,Small,1,4.1
108202,Database,High,,64,Small,2,3.4
108203,Security,High,11.18,99,Medium,2,3.5
108204,Hardware,Medium,8.09,43,Medium,3,4.5
108205,Network,High,,29,Medium,0,2.5
108206,Network,Medium,,88,Enterprise,0,3.5
108207,Software,Medium,2.23,76,Small,0,4.5
108208,Hardware,Medium,,67,Small,1,3.3
108209,Network,Medium,5.45,84,Medium,1,2.8
108210,Hardware,High,3.05,86,Medium,0,4.4
108211,Database,Low,6.56,62,Enterprise,0,3.7
108212,Hardware,Low,11.3,47,Enterprise,3,3.2
108213,Hardware,Medium,11.16,36,Enterprise,0,4.4
108214,Software,Medium,9.94,39,Small,1,4.8
108215,Email,Low,,60,Enterprise,0,2.7
108216,Email,High,3.62,22,Small,2,2.7
108217,Email,Medium,5.21,36,Medium,1,4.3
108218,Network,High,5.76,91,Small,0,4.3
108219,Software,Low,,77,Small,0,4.4
108220,Software,Medium,8.68,65,Medium,2,3.3
108221,Network,Low,10.54,51,Small,2,4.5
108222,Hardware,Critical,4.02,41,Enterprise,2,3.6
108223,Email,Low,9.69,24,Small,3,3.7
108224,Security,Low,1.38,36,Enterprise,0,2.9
108225,Email,Low,9.26,54,Small,3,4.6
108226,Software,Critical,3.81,85,Small,3,4.8
108227,Hardware,Low,2.5,49,Small,3,4.1
108228,Hardware,Medium,1.91,41,Medium,0,3.4
108229,Software,Low,2.23,41,Medium,3,3.7
108230,Database,High,5.78,75,Medium,2,4.7
108231,Software,Low,5.8,86,Small,0,4.5
108232,Security,Medium,4.16,50,Small,1,3.5
108233,Hardware,Critical,4.03,25,Medium,2,4.9
108234,Database,Low,5.88,81,Enterprise,1,3.2
108235,Email,Low,10.29,52,Enterprise,0,4.2
108236,Database,Low,,28,Medium,0,4.7
108237,Database,Critical,6.02,43,Enterprise,2,4.6
108238,Database,High,3.67,31,Medium,0,4.8
108239,Email,Critical,5.81,64,Small,1,3.0
108240,Network,Medium,,84,Medium,2,3.6
108241,Network,Medium,0.98,81,Small,0,3.0
108242,Email,High,,38,Small,1,4.9
108243,Database,High,,85,Small,0,4.7
108244,Software,Low,,32,Medium,3,4.2
108245,Database,Low,2.86,84,Medium,0,3.6
108246,Security,Medium,7.85,29,Small,2,2.5
108247,Network,Medium,8.36,52,Enterprise,0,2.7
108248,Database,Low,,73,Small,2,4.2
108249,Database,Medium,2.57,83,Medium,2,4.8
108250,Hardware,High,2.15,63,Medium,1,3.4
108251,Email,Medium,7.87,39,Enterprise,3,2.5
108252,Database,High,9.1,22,Medium,0,3.2
108253,Hardware,High,3.43,78,Small,1,3.2
108254,Hardware,High,11.18,20,Small,1,3.4
108255,Database,Medium,7.72,36,Medium,3,4.8
108256,Hardware,Medium,1.85,68,Enterprise,2,4.7
108257,Email,Low,1.36,20,Small,1,3.6
108258,Database,Low,5.41,60,Small,3,4.6
108259,Email,High,6.2,26,Small,3,3.8
108260,Security,Medium,1.8,65,Medium,1,4.5
108261,Software,Medium,,36,Enterprise,1,4.6
108262,Security,Medium,6.41,87,Medium,1,4.2
108263,Security,Critical,,45,Medium,1,3.3
108264,Security,Medium,10.53,20,Enterprise,0,2.8
108265,Email,Critical,,45,Medium,0,3.3
108266,Database,Critical,5.01,30,Enterprise,0,3.5
108267,Email,Critical,,39,Small,2,4.8
108268,Software,Medium,,76,Small,3,4.5
108269,Email,Critical,6.05,62,Small,0,4.6
108270,Hardware,Medium,1.17,61,Small,3,4.9
108271,Database,Medium,8.58,52,Small,3,3.4
108272,Hardware,Low,7.71,22,Small,0,2.6
108273,Hardware,Low,9.78,25,Enterprise,0,4.8
108274,Hardware,Low,1.74,53,Small,3,3.7
108275,Database,Medium,8.51,52,Small,1,5.0
108276,Email,Medium,6.88,94,Small,1,3.6
108277,Security,High,,39,Small,0,3.9
108278,Email,Low,3.63,25,Medium,3,3.3
108279,Database,Medium,,64,Small,1,3.0
108280,Network,Low,,91,Medium,0,3.0
108281,Database,Low,,21,Medium,1,4.7
108282,Hardware,Critical,,67,Small,1,2.7
108283,Security,Low,5.16,83,Small,0,2.8
108284,Software,Critical,,84,Small,2,4.0
108285,Security,Low,,65,Small,0,4.6
108286,Security,High,,63,Small,0,3.7
108287,Network,Critical,4.37,38,Small,1,3.4
108288,Email,Medium,,94,Small,3,4.6
108289,Security,Low,3.15,27,Enterprise,2,4.8
108290,Software,Critical,10.91,87,Small,3,3.0
108291,Security,Critical,2.9,45,Small,2,3.7
108292,Hardware,Medium,6.16,91,Small,0,3.2
108293,Email,Critical,8.72,48,Medium,0,2.5
108294,Hardware,Critical,1.87,65,Small,1,4.1
108295,Network,Low,2.37,36,Medium,3,2.6
108296,Network,Low,11.13,84,Medium,0,4.6
108297,Hardware,Low,,43,Medium,1,4.6
108298,Network,High,9.51,21,Enterprise,1,3.4
108299,Network,Low,7.33,32,Small,0,4.8
108300,Email,Low,11.59,87,Small,0,4.6
108301,Email,High,11.44,64,Medium,1,4.1
108302,Hardware,Low,9.73,69,Enterprise,1,3.3
108303,Network,Medium,1.47,44,Small,0,3.5
108304,Network,Medium,10.93,53,Small,1,3.2
108305,Email,High,,88,Enterprise,2,3.8
108306,Database,Low,,25,Medium,1,3.1
108307,Security,Low,10.68,26,Small,2,3.6
108308,Hardware,Medium,7.19,67,Small,0,4.9
108309,Security,Medium,9.6,45,Small,0,4.7
108310,Hardware,Low,1.02,66,Small,1,5.0
108311,Network,Medium,,50,Small,2,3.3
108312,Software,Low,4.91,84,Small,1,3.0
108313,Database,Low,2.41,89,Small,1,3.3
108314,Software,Medium,,51,Small,3,4.5
108315,Network,High,10.8,24,Small,3,4.9
108316,Email,Low,10.5,60,Enterprise,3,3.0
108317,Database,High,,93,Medium,3,3.1
108318,Software,Low,10.6,91,Small,3,3.7
108319,Database,Low,0.7,82,Enterprise,0,3.4
108320,Network,Critical,8.62,72,Medium,0,4.5
108321,Email,Low,9.99,29,Small,1,2.9
108322,Software,Medium,2.27,30,Medium,1,4.8
108323,Software,Medium,5.36,95,Small,2,3.6
108324,Email,Medium,9.9,91,Small,3,4.5
108325,Network,Medium,7.27,91,Medium,0,2.8
108326,Database,Low,2.34,65,Small,1,3.2
108327,Network,Low,2.53,92,Small,2,3.8
108328,Email,Critical,4.49,90,Small,3,3.1
108329,Email,Low,,61,Enterprise,1,4.4
108330,Database,Low,3.24,20,Medium,0,4.5
108331,Database,Medium,3.04,35,Medium,3,3.4
108332,Security,High,3.3,77,Enterprise,3,4.8
108333,Software,High,8.47,39,Small,2,4.0
108334,Network,Medium,11.2,29,Enterprise,0,2.6
108335,Hardware,Low,3.11,34,Medium,2,4.4
108336,Hardware,Medium,5.57,42,Enterprise,2,4.9
108337,Network,High,,22,Small,2,2.5
108338,Email,Medium,5.88,49,Small,3,2.5
108339,Email,Low,8.11,46,Small,1,3.0
108340,Hardware,High,9.31,26,Small,1,3.0
108341,Email,Medium,6.54,71,Medium,0,4.4
108342,Database,Medium,,61,Small,3,4.4
108343,Software,High,,94,Small,2,3.6
108344,Software,Medium,,58,Small,3,3.5
108345,Security,Low,6.76,94,Small,2,4.7
108346,Hardware,Critical,9.55,55,Medium,2,2.8
108347,Database,Critical,3.74,38,Small,2,3.2
108348,Hardware,High,2.22,46,Small,0,3.8
108349,Email,Low,1.81,23,Small,2,4.6
108350,Security,Low,0.6,26,Small,3,4.0
108351,Network,High,9.16,92,Enterprise,3,4.2
108352,Hardware,Low,4.35,45,Small,2,4.6
108353,Network,High,11.92,62,Small,1,4.9
108354,Database,Medium,1.02,96,Small,0,3.5
108355,Database,Low,7.06,71,Medium,0,4.8
108356,Database,Critical,,50,Enterprise,3,4.6
108357,Software,High,8.16,45,Small,3,3.3
108358,Email,Low,5.91,74,Medium,2,2.9
108359,Hardware,High,,46,Small,1,2.8
108360,Software,Medium,1.48,64,Small,0,2.9
108361,Hardware,High,,34,Medium,0,3.2
108362,Database,Medium,,99,Small,1,3.5
108363,Network,Medium,,21,Small,2,4.1
108364,Database,High,10.97,87,Small,1,4.9
108365,Software,Low,8.19,74,Small,2,2.7
108366,Software,Medium,,47,Enterprise,1,2.6
108367,Software,Medium,2.21,90,Small,2,4.3
108368,Hardware,Medium,5.21,53,Enterprise,2,4.9
108369,Network,Medium,10.11,32,Small,1,2.6
108370,Database,Medium,9.77,79,Small,2,4.5
108371,Security,Medium,2.38,35,Small,3,2.9
108372,Network,Critical,8.4,95,Small,2,4.5
108373,Network,Low,10.84,59,Medium,3,3.3
108374,Security,Low,2.73,21,Medium,3,3.2
108375,Software,Medium,3.84,72,Small,1,3.1
108376,Hardware,Medium,3.28,83,Small,2,2.7
108377,Security,Medium,0.75,25,Small,1,3.6
108378,Software,Medium,2.29,26,Medium,1,2.6
108379,Email,Low,11.74,82,Enterprise,3,4.6
108380,Database,Low,8.71,92,Enterprise,2,5.0
108381,Software,Medium,5.64,72,Medium,1,3.2
108382,Network,Low,4.64,26,Small,3,4.0
108383,Database,Medium,,93,Medium,2,3.7
108384,Software,Low,9.51,78,Medium,1,3.8
108385,Network,Medium,,56,Medium,0,4.2
108386,Hardware,Low,2.15,82,Small,3,2.6
108387,Email,Medium,8.15,60,Medium,1,5.0
108388,Software,Medium,11.77,62,Small,2,2.8
108389,Software,Medium,1.64,59,Enterprise,1,3.6
108390,Email,Critical,11.41,49,Enterprise,0,2.6
108391,Security,Medium,8.48,98,Small,1,4.8
108392,Software,Low,10.64,61,Medium,0,4.0
108393,Database,Medium,3.38,51,Medium,2,3.2
108394,Security,Low,1.19,34,Enterprise,1,3.9
108395,Email,Low,11.34,28,Small,3,2.5
108396,Software,Low,9.47,48,Small,1,4.5
108397,Security,Low,11.4,67,Small,1,2.8
108398,Email,High,5.76,31,Small,1,2.9
108399,Email,Critical,1.75,97,Small,0,3.7
108400,Security,High,9.66,38,Enterprise,2,2.8
108401,Security,Low,5.23,38,Small,1,4.1
108402,Network,Medium,6.17,42,Small,2,3.1
108403,Database,Low,5.07,32,Small,2,2.8
108404,Security,Low,,98,Small,2,3.8
108405,Database,Critical,2.78,44,Small,2,4.4
108406,Network,Critical,7.24,33,Small,2,4.4
108407,Network,Medium,6.21,35,Small,1,4.6
108408,Database,Medium,9.83,43,Medium,1,3.9
108409,Database,Low,2.21,96,Small,3,3.0
108410,Email,Medium,4.36,63,Medium,3,4.1
108411,Security,High,9.71,28,Small,3,3.9
108412,Software,Medium,3.17,79,Medium,0,2.7
108413,Security,Critical,1.08,63,Small,1,3.7
108414,Hardware,Low,,22,Small,2,2.8
108415,Hardware,Low,6.33,65,Small,0,3.9
108416,Hardware,Medium,1.53,67,Medium,0,3.6
108417,Software,Low,8.18,69,Small,1,3.8
108418,Database,Low,1.79,77,Small,3,3.7
108419,Network,Medium,4.85,84,Medium,3,4.6
108420,Network,High,7.82,26,Medium,2,4.4
108421,Security,Medium,1.28,97,Enterprise,2,3.1
108422,Security,Low,,71,Medium,0,4.4
108423,Network,Low,4.3,93,Small,1,3.1
108424,Security,Low,4.19,98,Medium,2,2.7
108425,Database,High,5.14,31,Medium,0,4.9
108426,Network,Low,2.04,34,Medium,1,4.1
108427,Software,High,1.1,87,Small,3,4.5
108428,Security,High,8.44,37,Medium,1,3.0
108429,Network,Low,2.2,72,Medium,3,3.9
108430,Software,Low,,33,Medium,2,4.5
108431,Hardware,Low,2.25,23,Medium,2,4.0
108432,Security,Low,1.57,91,Small,0,4.1
108433,Email,Medium,1.75,84,Small,2,3.1
108434,Security,Low,4.74,44,Medium,1,3.7
108435,Software,Medium,2.61,47,Small,3,2.5
108436,Database,Low,1.68,41,Enterprise,3,4.2
108437,Security,Low,6.86,25,Enterprise,0,2.9
108438,Security,Low,3.77,88,Medium,3,3.5
108439,Network,High,9.76,24,Enterprise,0,4.0
108440,Network,High,,21,Medium,2,4.3
108441,Network,High,,24,Small,2,3.0
108442,Database,Low,10.64,77,Small,2,3.2
108443,Email,Medium,2.56,49,Small,3,3.8
108444,Software,Low,11.05,86,Medium,0,4.5
108445,Hardware,Low,0.86,54,Medium,1,2.9
108446,Database,Medium,4.75,62,Small,3,2.9
108447,Hardware,High,,55,Medium,0,4.0
108448,Database,Medium,,31,Small,0,2.9
108449,Hardware,Medium,8.86,42,Small,2,4.2
108450,Security,Low,7.43,57,Small,3,3.5
108451,Security,High,4.4,35,Small,2,3.1
108452,Database,Low,7.66,46,Medium,0,3.0
108453,Security,High,10.02,79,Small,3,2.6
108454,Email,Low,7.27,63,Medium,2,4.1
108455,Software,Medium,6.06,45,Medium,1,4.2
108456,Hardware,Low,0.53,98,Medium,1,4.0
108457,Hardware,Low,2.43,77,Enterprise,2,4.0
108458,Software,Medium,11.4,67,Small,1,2.9
108459,Network,Low,,87,Small,1,4.1
108460,Network,High,3.11,44,Medium,0,4.3
108461,Hardware,High,8.88,94,Small,3,3.5
108462,Network,High,3.58,46,Enterprise,3,4.9
108463,Network,Low,11.44,22,Enterprise,0,4.4
108464,Hardware,Medium,,75,Enterprise,2,3.0
108465,Network,Medium,1.05,86,Enterprise,1,3.5
108466,Email,High,7.21,43,Small,3,4.9
108467,Database,Low,,70,Enterprise,0,4.3
108468,Network,Critical,,56,Small,3,4.3
108469,Hardware,Medium,5.22,57,Medium,2,4.1
108470,Network,Medium,9.94,34,Medium,3,3.4
108471,Security,Medium,6.51,39,Small,0,3.9
108472,Network,High,5.0,78,Medium,2,2.9
108473,Database,High,3.41,24,Small,0,3.8
108474,Database,Critical,0.75,76,Medium,1,5.0
108475,Hardware,Low,,51,Medium,1,2.7
108476,Network,High,8.02,39,Small,3,4.6
108477,Database,Medium,11.73,24,Medium,0,3.7
108478,Network,Medium,2.05,34,Small,2,3.5
108479,Network,Low,,94,Small,1,4.4
108480,Hardware,High,10.72,24,Small,2,4.8
108481,Email,Medium,4.85,88,Small,2,3.5
108482,Security,Medium,,31,Small,1,3.8
108483,Hardware,Low,3.18,20,Medium,0,4.3
108484,Security,Medium,5.44,94,Medium,1,3.0
108485,Network,High,10.39,95,Small,2,2.5
108486,Security,High,6.73,83,Medium,0,4.7
108487,Database,Low,5.15,63,Small,3,3.1
108488,Security,Medium,9.01,96,Enterprise,0,3.1
108489,Network,Critical,5.78,85,Small,3,2.5
108490,Database,Medium,,31,Small,3,4.7
108491,Email,High,9.93,74,Small,0,4.6
108492,Software,Low,10.67,86,Enterprise,0,4.5
108493,Security,Medium,,52,Medium,1,3.8
108494,Security,Medium,7.79,96,Enterprise,2,3.1
108495,Database,Critical,5.63,32,Small,0,4.5
108496,Software,High,7.65,99,Small,0,4.9
108497,Email,Medium,2.73,78,Medium,1,4.9
108498,Software,High,4.63,50,Small,1,3.6
108499,Network,Low,9.27,73,Small,3,3.7
108500,Email,Critical,,25,Enterprise,0,4.3
108501,Hardware,Low,,74,Small,0,4.5
108502,Security,Low,,21,Medium,3,4.9
108503,Hardware,Critical,9.03,25,Medium,1,3.7
108504,Email,Medium,,97,Small,0,2.5
108505,Software,Low,9.77,59,Small,2,3.2
108506,Security,Critical,7.17,72,Medium,3,4.6
108507,Security,High,10.77,48,Medium,2,2.6
108508,Database,Low,5.65,99,Small,0,3.3
108509,Security,Medium,7.88,71,Small,0,3.9
108510,Hardware,Medium,1.69,53,Medium,1,4.1
108511,Software,Medium,5.51,73,Small,1,3.2
108512,Network,Medium,2.27,88,Medium,3,4.2
108513,Software,Medium,8.11,60,Enterprise,3,2.8
108514,Hardware,Medium,6.29,50,Medium,0,4.9
108515,Email,Medium,1.12,60,Small,0,2.9
108516,Database,High,3.46,27,Enterprise,1,4.2
108517,Software,Critical,10.75,90,Enterprise,2,3.3
108518,Hardware,Critical,,55,Small,3,4.1
108519,Email,Low,,63,Medium,0,3.6
108520,Software,Low,4.67,82,Medium,0,4.2
108521,Database,High,,95,Small,3,4.1
108522,Email,Medium,10.33,78,Medium,1,2.8
108523,Email,Low,8.44,81,Medium,3,3.4
108524,Software,Low,1.15,93,Small,1,2.7
108525,Email,Medium,9.06,81,Small,0,2.6
108526,Network,Low,,33,Medium,0,4.3
108527,Network,High,,55,Small,1,3.6
108528,Email,Medium,8.03,85,Medium,3,3.6
108529,Database,High,6.24,71,Medium,2,4.3
108530,Hardware,Medium,6.04,90,Small,1,3.2
108531,Network,High,9.78,32,Medium,3,3.1
108532,Software,Low,6.66,22,Medium,2,2.9
108533,Network,Low,,84,Enterprise,0,5.0
108534,Hardware,Low,7.21,49,Medium,1,4.3
108535,Email,Medium,3.0,66,Small,1,2.8
108536,Hardware,Medium,,76,Enterprise,1,2.6
108537,Network,Low,7.6,61,Enterprise,1,4.4
108538,Software,Low,,49,Medium,2,4.1
108539,Network,Medium,4.68,43,Small,2,4.5
108540,Email,Low,,92,Medium,3,3.0
108541,Security,Low,2.23,95,Small,3,2.7
108542,Hardware,High,5.18,37,Medium,0,3.4
108543,Security,Medium,10.45,54,Small,2,2.8
108544,Security,Low,6.73,93,Small,0,4.3
108545,Hardware,Critical,1.29,85,Medium,2,2.9
108546,Email,Low,7.32,68,Enterprise,3,4.6
108547,Security,Low,4.44,68,Small,2,3.9
108548,Software,Low,1.69,79,Small,0,4.6
108549,Database,Low,3.37,26,Medium,3,3.9
108550,Database,Low,7.28,68,Enterprise,3,4.3
108551,Security,High,10.33,42,Small,0,3.6
108552,Software,Low,3.85,47,Enterprise,1,3.7
108553,Database,Medium,8.52,63,Medium,0,3.6
108554,Network,High,5.66,94,Medium,3,4.8
108555,Network,Critical,1.21,27,Medium,0,3.0
108556,Email,Critical,,68,Medium,2,3.4
108557,Email,Medium,1.86,93,Medium,0,4.4
108558,Security,Medium,4.93,39,Small,1,2.8
108559,Database,Medium,1.2,27,Small,1,4.3
108560,Email,High,0.77,41,Small,0,4.8
108561,Hardware,Medium,1.01,87,Small,1,3.1
108562,Hardware,Low,7.16,83,Enterprise,1,3.2
108563,Security,Medium,7.55,25,Enterprise,2,3.4
108564,Hardware,Low,6.15,84,Small,0,3.2
108565,Network,Critical,2.91,85,Small,0,4.7
108566,Software,Low,5.56,59,Small,2,4.0
108567,Database,High,,71,Small,0,3.6
108568,Software,High,4.02,43,Small,3,4.5
108569,Network,High,8.64,69,Medium,1,2.7
108570,Security,Medium,7.5,29,Medium,1,5.0
108571,Security,Critical,,97,Small,2,2.9
108572,Network,Low,9.48,31,Enterprise,1,3.1
108573,Network,Low,2.25,88,Small,3,4.1
108574,Security,Low,9.21,94,Small,3,3.0
108575,Security,Medium,,86,Small,0,4.2
108576,Software,Low,,99,Medium,1,3.7
108577,Hardware,Medium,5.95,73,Small,1,3.4
108578,Database,Low,7.42,38,Medium,2,3.4
108579,Hardware,Medium,5.71,49,Small,0,4.3
108580,Email,High,5.84,39,Medium,1,2.6
108581,Hardware,High,8.49,98,Medium,3,3.5
108582,Database,Low,,23,Medium,0,4.2
108583,Security,Low,,40,Medium,0,4.4
108584,Email,Low,,56,Small,1,4.8
108585,Database,Low,2.55,23,Small,0,4.2
108586,Software,Critical,10.46,59,Small,3,4.9
108587,Network,Low,4.49,80,Small,2,3.3
108588,Software,Medium,2.28,56,Small,0,4.2
108589,Database,Medium,7.83,75,Enterprise,3,4.0
108590,Hardware,Low,1.42,59,Small,2,4.6
108591,Email,Low,5.47,65,Enterprise,2,4.5
108592,Security,Medium,7.17,30,Enterprise,2,3.6
108593,Security,High,1.29,96,Small,0,4.9
108594,Email,Medium,7.96,77,Small,0,2.7
108595,Network,Medium,1.6,21,Small,3,4.6
108596,Email,High,4.64,59,Small,0,3.9
108597,Database,Critical,5.26,98,Medium,0,3.3
108598,Database,Medium,7.24,26,Small,0,3.3
108599,Hardware,Medium,,75,Small,2,2.9
108600,Security,Low,3.47,26,Medium,3,3.5
108601,Security,High,4.25,58,Medium,0,3.5
108602,Network,High,0.57,28,Medium,2,3.5
108603,Software,Low,1.43,29,Enterprise,1,3.7
108604,Email,Low,1.96,57,Small,2,4.4
108605,Software,Low,1.54,84,Enterprise,2,2.6
108606,Hardware,Critical,,53,Medium,0,4.1
108607,Software,High,9.04,48,Small,0,2.8
108608,Security,Medium,,85,Medium,0,3.9
108609,Hardware,Low,4.72,92,Medium,3,3.7
108610,Email,High,1.28,56,Medium,2,3.7
108611,Security,Medium,5.93,20,Enterprise,0,3.8
108612,Hardware,Medium,,76,Enterprise,2,3.1
108613,Software,Medium,,40,Medium,0,3.3
108614,Database,Low,2.64,59,Enterprise,0,4.2
108615,Email,High,,28,Enterprise,1,2.7
108616,Email,Low,10.17,75,Small,0,3.0
108617,Network,Medium,4.25,54,Small,1,4.2
108618,Security,Low,3.22,48,Enterprise,0,4.9
108619,Database,High,,84,Enterprise,2,3.3
108620,Network,Critical,11.71,20,Medium,3,3.7
108621,Hardware,Medium,3.03,33,Small,0,2.7
108622,Security,Critical,11.36,55,Small,2,4.8
108623,Network,Medium,2.46,98,Enterprise,2,3.9
108624,Hardware,Low,7.81,59,Medium,3,4.1
108625,Hardware,Low,3.05,45,Small,1,4.9
108626,Software,Low,10.51,71,Small,0,4.3
108627,Email,Low,7.44,25,Medium,1,4.3
108628,Security,High,4.46,59,Small,2,3.6
108629,Security,Critical,4.93,41,Medium,3,4.4
108630,Database,Medium,,26,Enterprise,0,3.2
108631,Hardware,Medium,11.09,60,Enterprise,1,4.7
108632,Security,Low,3.66,44,Medium,1,4.6
108633,Hardware,Medium,9.5,51,Small,2,4.9
108634,Software,Medium,1.89,90,Medium,2,2.5
108635,Security,Low,1.5,87,Small,3,2.9
108636,Database,Medium,1.79,45,Medium,3,2.7
108637,Network,Low,,26,Medium,2,4.7
108638,Software,Low,7.18,62,Medium,2,3.0
108639,Hardware,Low,5.67,77,Enterprise,3,3.8
108640,Network,Critical,11.23,51,Small,1,2.7
108641,Network,High,3.88,75,Small,3,3.1
108642,Hardware,High,5.48,50,Small,3,4.8
108643,Network,Low,2.27,60,Small,1,4.7
108644,Software,Low,1.33,54,Enterprise,1,4.5
108645,Database,Medium,4.3,78,Small,2,4.6
108646,Database,Low,8.2,70,Small,3,2.7
108647,Email,Medium,2.15,42,Small,0,4.5
108648,Database,Medium,10.44,34,Small,0,2.6
108649,Email,Low,9.32,31,Small,0,3.0
108650,Security,Medium,10.58,31,Small,2,3.9
108651,Security,Medium,,88,Medium,2,4.7
108652,Database,Low,7.62,45,Enterprise,0,2.5
108653,Software,Low,,29,Medium,0,4.5
108654,Security,Medium,3.62,87,Medium,1,3.2
108655,Database,Low,5.95,52,Medium,3,2.8
108656,Security,Medium,2.14,65,Medium,3,2.9
108657,Security,High,10.51,94,Medium,1,5.0
108658,Email,Low,0.82,98,Enterprise,2,5.0
108659,Hardware,Critical,5.22,98,Small,2,3.3
108660,Database,Medium,6.66,34,Enterprise,0,2.9
108661,Network,Medium,,75,Small,0,2.9
108662,Software,Low,1.04,20,Small,1,3.7
108663,Email,Critical,4.9,79,Small,3,4.9
108664,Software,Low,,52,Enterprise,1,3.5
108665,Hardware,Low,,64,Small,0,3.3
108666,Network,High,3.6,87,Enterprise,1,3.8
108667,Security,Low,7.33,47,Small,2,4.7
108668,Security,Low,5.94,88,Medium,3,4.1
108669,Software,Low,7.44,87,Small,3,2.9
108670,Security,Low,10.46,31,Medium,2,5.0
108671,Software,Medium,,82,Small,2,2.6
108672,Database,Low,4.89,52,Enterprise,2,3.3
108673,Email,Medium,,97,Medium,2,2.6
108674,Security,Low,8.34,81,Enterprise,3,4.2
108675,Database,Medium,,46,Medium,0,3.6
108676,Database,Low,11.56,24,Medium,1,4.2
108677,Network,Low,5.36,93,Small,1,4.3
108678,Hardware,Medium,2.86,83,Small,0,3.8
108679,Email,Medium,2.7,20,Medium,3,4.1
108680,Email,High,8.03,69,Small,3,3.4
108681,Email,Critical,1.97,22,Enterprise,2,4.6
108682,Network,Medium,,29,Enterprise,1,3.6
108683,Hardware,Low,5.03,42,Enterprise,2,3.1
108684,Email,Medium,,47,Medium,1,4.0
108685,Database,Medium,9.8,24,Small,2,4.2
108686,Email,Low,,42,Small,2,3.2
108687,Email,High,3.03,62,Enterprise,1,3.4
108688,Email,Medium,10.17,80,Medium,3,3.9
108689,Network,Low,8.53,59,Medium,2,3.8
108690,Software,Medium,9.64,65,Small,3,3.7
108691,Email,Medium,11.49,53,Small,3,2.9
108692,Software,Critical,7.97,86,Small,2,4.9
108693,Network,Medium,4.88,57,Small,2,3.6
108694,Security,Low,7.52,99,Medium,1,3.2
108695,Software,Low,,39,Small,3,4.8
108696,Email,Medium,2.64,88,Medium,0,3.3
108697,Software,Low,,39,Enterprise,0,3.3
108698,Network,Medium,8.49,37,Small,2,4.3
108699,Email,High,9.58,86,Enterprise,3,4.5
108700,Database,Low,,24,Small,3,2.9
108701,Security,Medium,10.23,78,Small,1,3.4
108702,Hardware,Low,,91,Enterprise,1,3.1
108703,Email,Low,11.04,36,Enterprise,3,4.5
108704,Hardware,Low,,52,Small,2,3.7
108705,Hardware,Medium,2.98,43,Small,1,3.7
108706,Software,Low,9.51,45,Medium,1,4.9
108707,Network,Critical,,82,Small,1,4.9
108708,Email,High,5.19,41,Small,0,3.3
108709,Software,Medium,,45,Small,0,3.2
108710,Network,Medium,,98,Enterprise,1,2.8
108711,Software,Low,2.46,93,Enterprise,1,4.7
108712,Email,High,4.23,83,Small,0,4.1
108713,Network,Low,4.93,26,Medium,1,3.5
108714,Network,Low,8.41,46,Medium,2,3.5
108715,Email,Medium,,93,Small,2,4.2
108716,Database,Medium,6.64,65,Enterprise,1,3.7
108717,Software,Low,1.63,78,Enterprise,1,4.6
108718,Hardware,Medium,9.71,84,Medium,1,3.6
108719,Software,High,8.6,43,Small,0,3.8
108720,Email,Critical,,92,Small,2,4.1
108721,Database,Low,,53,Small,0,4.1
108722,Network,Medium,2.9,42,Medium,2,4.9
108723,Database,Low,,42,Medium,1,4.2
108724,Database,High,8.64,32,Small,3,3.4
108725,Hardware,Medium,8.76,50,Enterprise,0,3.8
108726,Database,Low,7.73,21,Small,1,2.6
108727,Email,Low,5.26,27,Small,1,4.7
108728,Security,Critical,2.45,30,Medium,3,3.5
108729,Hardware,High,,64,Medium,0,4.8
108730,Hardware,Low,,49,Small,1,4.6
108731,Network,Low,2.52,59,Small,1,3.9
108732,Hardware,Low,,83,Small,1,3.8
108733,Network,Low,8.44,65,Small,0,5.0
108734,Database,Medium,8.71,42,Medium,0,4.6
108735,Software,Medium,10.71,35,Medium,0,4.0
108736,Hardware,Medium,9.1,57,Medium,3,3.4
108737,Software,Medium,3.95,62,Enterprise,0,4.1
108738,Software,Low,0.94,43,Small,2,4.6
108739,Database,Medium,4.26,82,Small,3,4.8
108740,Hardware,Medium,7.75,98,Enterprise,2,2.8
108741,Email,Medium,5.94,29,Small,1,2.6
108742,Email,High,11.69,70,Medium,0,3.0
108743,Software,Medium,2.91,90,Small,1,4.2
108744,Security,Medium,,36,Medium,1,4.8
108745,Database,Critical,0.82,97,Medium,1,3.2
108746,Security,Medium,6.43,85,Small,2,4.9
108747,Network,Low,1.98,23,Medium,3,3.7
